state_name,county_nm,year,Total Population,WT number of public wastewater facilities,WT returns by public wastewater facilities,HP instream use,HP total number of facilities,HP total power generated,HP total offstream surface-water withdrawals,Ir Total reclaimed wastewater,Ir Total conveyance loss,Ir Total total irrigation,Ir Total total consumptive use,Ir Total total s-s withdrawals,A total s-s withdrawals,L consumptive use,L total s-s withdrawals,M reclaimed wastewater,M total consumptive use,M total s-s withdrawals,TP total number of facilities,TP total reclaimed wastewater,TP total power generated,TP total consumptive use,TP total s-s withdrawls,TP total s-s withdrawls plus deliveries,NTP number of facilities,NTP power generation,NTP total consumptive use,NTP total s-s withdrawals,NTP total s-s withdrawals plus deliveries,GTP number of facilities,GTP power generation,GTP total consumptive use,GTP total s-s withdrawals,GTP total s-s withdrawals plus deliveries,FTP number of facilities,FTP reclaimed wastewater,FTP power generation,FTP total consumptive use,FTP total s-s withdrawals,FTP total s-s withdrawals plus deliveries,TTP number of facilities,TTP reclaimed wastewater,TTP power generated,TTP total s-s withdrawals plus deliveries,TTP total consumptive use,TTP total s-s withdrawals,I number of facilities,I reclaimed wastewater,I total consumptive use,I total s-s withdrawals,I total s-s withdrawals plus deliveries,C reclaimed wastewater,C total consumptive use,C total s-s withdrawals,C total s-s withdrawals plus deliveries,D s-s population,D per capita use s-s,D per capita use public-supplied,D total consumptive use,D total s-s withdrawals total,D total s-s withdrawals plus deliveries,PS number of facilities,PS reclaimed wastewater,PS per capita use,PS public use and losses,PS total deliveries,PS total s-s withdrawals total
California,Sutter,1995,73.800,3.000,5.600,0.000,0.000,0.000,0.000,0.000,34.630,302.700,843.990,1037.240,0.000,0.870,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.340,1.180,1.180,0.000,0.830,0.000,3.180,25.170,75.000,116.000,1.960,1.890,7.550,6.000,0.000,261.000,3.860,8.840,12.700
California,Sutter,2000,78.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,264.160,0.000,904.590,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,21.310,75.000,0.000,0.000,1.600,1.600,0.000,0.000,0.000,0.000,0.000,15.750
California,Sutter,2005,88.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.100,0.000,807.470,0.040,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.575,390.000,186.000,0.000,6.470,19.950,0.000,0.000,261.000,0.000,13.480,18.890
California,Sutter,2010,94.737,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,248.060,0.000,694.190,0.050,0.000,0.000,0.000,0.000,0.340,0.000,0.000,24.210,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.210,0.000,0.000,0.020,0.000,0.120,0.000,8.580,8.580,0.000,0.000,0.000,0.000,6.757,75.000,121.000,0.000,0.510,11.190,0.000,0.000,206.000,0.000,10.680,18.090
California,Sutter,2015,96.463,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,267.220,483.160,636.090,0.000,0.000,0.000,0.000,0.000,0.200,1.000,0.000,33.150,0.010,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,33.150,0.010,0.010,0.010,13.000,0.120,0.000,8.580,8.580,0.000,0.000,0.000,0.000,12.999,98.000,98.000,0.000,1.270,9.480,0.000,0.000,163.000,0.000,8.210,13.610
California,Tehama,1985,44.270,4.000,2.390,254.520,0.000,108.060,0.000,0.670,6.700,98.100,213.760,334.830,0.000,0.850,1.180,0.000,0.220,0.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.210,0.570,0.000,0.760,0.610,2.120,21.440,75.000,175.000,1.460,1.610,5.610,0.000,0.000,0.000,0.000,5.870,6.560
California,Tehama,1990,49.630,5.000,2.470,217.530,3.000,91.140,0.000,0.000,66.690,91.000,231.410,316.970,0.000,1.670,18.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,1.550,16.520,75.000,207.000,2.360,1.240,8.080,37.000,0.000,0.000,0.000,8.400,11.460
California,Tehama,1995,54.200,5.000,3.960,0.000,3.000,113.140,282.480,0.000,27.280,99.800,293.160,330.180,0.000,1.450,18.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.050,0.160,0.160,0.000,0.470,38.260,40.070,20.920,75.000,227.000,2.380,1.570,9.140,15.000,0.000,348.000,2.190,9.380,11.570
California,Tehama,2000,56.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.840,0.000,346.640,55.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.590,75.000,0.000,0.000,2.440,2.440,0.000,0.000,0.000,0.000,0.000,6.730
California,Tehama,2005,61.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.280,0.000,258.630,258.490,0.000,0.000,0.000,0.000,0.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.960,1.960,0.000,0.000,0.000,0.000,27.153,391.000,463.000,0.000,10.610,26.360,0.000,0.000,207.000,0.000,15.750,7.040
California,Tehama,2010,63.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,86.600,0.000,219.600,590.830,0.000,0.000,0.000,0.000,0.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.790,1.790,0.000,0.000,0.000,0.000,28.093,75.000,118.000,0.000,2.110,6.290,0.000,0.000,275.000,0.000,4.180,9.710
California,Tehama,2015,63.308,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,95.780,208.910,269.330,258.420,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,1.790,1.790,0.000,0.000,0.000,0.000,31.338,87.000,115.000,0.000,2.740,6.410,0.000,0.000,165.000,0.000,3.670,5.260
California,Trinity,1985,13.390,4.000,7.390,919.870,0.000,408.920,0.000,0.040,0.000,1.400,2.410,3.570,0.000,0.060,0.070,0.000,0.090,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.240,0.270,0.000,0.120,0.050,0.400,1.680,77.000,80.000,0.280,0.130,1.070,0.000,0.000,0.000,0.000,1.320,1.540
California,Trinity,1990,13.060,6.000,0.320,844.200,2.000,320.470,0.000,0.000,0.640,1.400,2.320,3.300,0.000,0.110,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.010,21.000,21.160,6.960,75.000,118.000,0.320,0.520,1.240,60.000,0.000,0.000,0.000,0.880,1.200
California,Trinity,1995,13.400,6.000,0.350,1384.750,2.000,662.850,0.000,0.130,0.000,1.300,2.680,2.740,0.000,0.120,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.040,0.100,0.140,0.000,0.070,21.000,21.260,7.300,74.000,77.000,0.260,0.540,1.010,2.000,0.000,170.000,0.270,0.770,1.040
California,Trinity,2000,13.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.410,0.000,21.880,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.720,74.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,1.310
California,Trinity,2005,13.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,3.150,15.130,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.040,1.040,0.000,0.000,0.000,0.000,5.960,158.000,219.000,0.000,0.940,2.620,0.000,0.000,146.000,0.000,1.680,1.120
California,Trinity,2010,13.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.440,0.000,4.490,15.130,0.000,0.000,0.000,0.000,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,6.326,76.000,110.000,0.000,0.480,1.300,0.000,0.000,216.000,0.000,0.820,1.610
California,Trinity,2015,13.069,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,2.980,8.210,10.720,9.620,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,5.753,87.000,87.000,0.000,0.500,1.140,0.000,0.000,135.000,0.000,0.640,0.990
California,Tulare,1985,280.960,29.000,24.190,143.810,0.000,103.220,0.000,18.000,33.740,711.900,1448.520,2249.420,0.000,8.380,12.310,0.000,0.350,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.980,7.210,16.760,0.000,3.930,1.650,13.460,58.270,75.000,141.000,9.280,4.370,35.690,0.000,0.000,0.000,0.000,52.680,51.340
California,Tulare,1990,311.920,47.000,27.280,80.070,5.000,55.510,0.000,5.720,0.000,721.200,1389.270,1875.010,0.000,5.650,5.650,0.000,0.240,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,0.010,2.700,0.000,0.000,0.000,9.630,108.800,75.000,121.000,8.490,8.160,32.670,140.000,0.000,0.000,0.000,36.830,79.670
California,Tulare,1995,349.800,46.000,31.780,0.000,5.000,112.800,151.000,0.000,125.640,749.700,1596.560,2082.100,0.000,33.740,33.950,0.000,0.030,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,1.390,3.910,4.790,0.000,3.170,0.000,12.190,73.460,75.000,137.000,12.650,5.510,43.310,29.000,0.000,301.000,32.370,50.870,83.240
California,Tulare,2000,368.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,809.800,0.000,2247.950,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.020,5.020,0.000,0.000,0.000,0.000,103.420,75.000,0.000,0.000,7.760,7.760,0.000,0.000,0.000,0.000,0.000,81.970
California,Tulare,2005,410.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,771.700,0.000,2038.120,0.010,0.000,0.000,0.000,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.120,0.000,0.000,0.000,0.000,85.574,336.000,191.000,0.000,28.770,90.800,0.000,0.000,511.000,0.000,62.030,166.070
California,Tulare,2010,442.179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,974.670,0.000,2458.930,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.980,15.980,0.000,0.000,0.000,0.000,67.239,75.000,134.000,0.000,5.040,55.290,0.000,0.000,211.000,0.000,50.250,79.160
California,Tulare,2015,459.863,0.000,0.000,0.000,0.000,0.000,0.000,19.860,0.000,685.090,1086.510,1395.960,0.020,0.000,0.000,0.000,0.000,1.270,1.000,0.000,42.880,0.090,0.130,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,42.880,0.130,0.090,0.130,57.000,0.000,0.000,15.980,15.980,0.000,0.000,0.000,0.000,64.707,111.000,113.000,0.000,7.160,51.780,0.000,0.000,178.000,0.000,44.620,70.330
California,Tuolumne,1985,40.470,15.000,0.310,3723.060,0.000,3134.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.260,0.000,0.170,0.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.030,1.220,0.000,0.390,0.080,1.470,2.720,77.000,98.000,1.010,0.210,3.910,0.000,0.000,0.000,0.000,6.280,6.060
California,Tuolumne,1990,48.460,17.000,2.520,2963.070,12.000,2448.650,0.000,0.000,0.000,3.000,9.280,15.430,0.000,0.300,0.300,0.000,0.600,0.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.760,11.180,75.000,91.000,1.100,0.840,4.240,64.000,0.000,0.000,0.000,4.340,5.680
California,Tuolumne,1995,51.500,17.000,1.910,4410.070,12.000,4401.320,1647.790,0.880,0.000,3.000,10.570,10.780,0.000,0.300,1.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.050,0.180,0.180,0.000,0.220,19.390,20.250,10.870,75.000,86.000,1.120,0.810,4.300,26.000,0.040,141.000,1.380,4.350,5.730
California,Tuolumne,2000,54.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.660,0.000,5.150,20.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.280,71.000,0.000,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.000,7.080
California,Tuolumne,2005,59.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.120,0.000,3.790,11.690,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.767,858.000,274.000,0.000,4.090,19.050,0.000,0.000,254.000,0.000,14.960,13.850
California,Tuolumne,2010,55.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.390,0.000,5.370,11.410,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.060,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,1.530,1.530,0.000,0.000,0.000,0.000,6.585,29.000,120.000,0.000,0.190,6.040,0.000,0.000,342.000,0.000,5.850,16.690
California,Tuolumne,2015,53.709,0.000,0.000,0.000,0.000,0.000,0.000,1.990,0.000,1.700,2.310,3.150,16.200,0.000,0.000,0.000,0.000,0.000,1.000,0.000,133.800,0.050,0.070,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,133.800,0.070,0.050,0.070,8.000,0.000,0.000,1.530,1.530,0.000,0.000,0.000,0.000,2.636,68.000,71.000,0.000,0.180,3.800,0.000,0.000,107.000,0.000,3.620,5.470
California,Ventura,1985,599.770,25.000,66.350,268.080,0.000,41.320,0.000,29.080,10.360,133.890,190.080,272.570,0.000,0.400,0.510,0.000,2.590,9.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7127.870,0.080,874.350,874.430,0.000,0.000,7127.870,0.000,0.080,0.000,0.000,0.000,5.500,5.180,15.120,0.000,6.410,0.190,26.060,6.590,74.000,116.000,17.970,0.490,69.100,0.000,0.000,0.000,0.000,104.500,112.480
California,Ventura,1990,669.020,22.000,53.780,360.040,1.000,55.490,0.000,2.940,6.720,112.370,161.110,226.490,0.000,0.570,0.570,0.000,4.520,6.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,3472.720,0.000,566.920,567.580,2.000,0.000,3472.720,0.000,0.000,0.000,403.000,0.000,1.200,0.000,9.680,0.000,0.000,12.960,35.420,119.970,75.000,329.000,49.370,9.000,189.900,89.000,0.000,0.000,0.000,213.700,256.000
California,Ventura,1995,712.700,22.000,60.960,0.000,1.000,28.830,187.050,54.710,3.210,115.600,168.530,204.260,0.000,0.920,0.920,0.000,0.000,4.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,3012.500,0.370,421.070,421.440,2.000,0.000,3012.500,421.440,0.370,421.070,391.000,0.000,4.240,6.450,14.630,0.080,5.690,12.960,34.820,9.050,75.000,114.000,22.680,0.680,80.860,27.000,0.000,210.000,36.850,110.590,147.440
California,Ventura,2000,753.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.800,0.000,230.190,12.960,0.000,0.000,0.000,0.000,5.950,0.000,0.000,0.000,0.000,702.020,702.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,702.020,0.000,0.000,0.000,0.400,0.400,0.000,0.000,0.000,0.000,16.230,57.000,0.000,0.000,0.920,0.920,0.000,0.000,0.000,0.000,0.000,157.320
California,Ventura,2005,796.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.830,0.000,201.850,14.110,0.000,0.000,0.000,0.000,8.900,0.000,0.000,873.740,0.000,845.460,845.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,873.740,0.000,0.000,845.460,0.000,0.000,0.000,0.090,0.090,0.000,0.000,0.000,0.000,1.980,677.000,112.000,0.000,1.340,90.340,0.000,0.000,160.000,0.000,89.000,126.680
California,Ventura,2010,823.318,0.000,0.000,0.000,0.000,0.000,0.000,7.160,0.000,110.100,0.000,226.090,14.110,0.000,0.000,0.000,0.000,8.770,0.000,0.000,246.170,0.000,293.190,293.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.170,0.000,0.000,293.190,0.000,0.050,0.000,10.210,10.210,0.000,0.000,0.000,0.000,51.338,71.000,116.000,0.000,3.630,92.870,0.000,0.000,212.000,0.000,89.240,163.300
California,Ventura,2015,850.536,0.000,0.000,0.000,0.000,0.000,0.000,5.240,0.000,111.400,70.080,85.110,13.040,0.000,0.000,0.000,0.000,10.850,3.000,0.000,813.500,0.020,61.850,61.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,813.500,61.880,0.020,61.850,3.000,0.050,0.000,10.210,10.210,0.000,0.000,0.000,0.000,18.303,96.000,91.000,0.000,1.750,77.670,0.000,0.000,156.000,0.000,75.950,130.020
California,Yolo,1985,124.350,11.000,9.830,0.000,0.000,0.000,0.000,1.640,16.380,314.300,497.030,819.230,0.000,0.270,0.370,0.000,0.110,0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.040,8.120,8.370,0.000,2.100,0.050,8.570,1.930,73.000,185.000,5.910,0.140,22.730,0.000,0.000,0.000,0.000,31.360,37.030
California,Yolo,1990,141.090,12.000,11.620,0.000,0.000,0.000,0.000,0.000,0.000,269.000,505.730,797.710,0.000,0.330,0.330,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,0.000,1.400,4.170,6.210,0.000,0.000,0.000,4.850,21.050,75.000,187.000,6.230,1.580,23.980,28.000,0.000,0.000,0.000,29.290,37.330
California,Yolo,1995,150.800,12.000,16.340,0.000,0.000,0.000,0.000,0.000,39.690,328.100,809.550,1044.810,0.000,0.470,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88.000,0.000,1.330,4.540,4.600,0.000,1.370,0.000,5.260,20.910,75.000,202.000,7.230,1.570,27.790,8.000,0.000,298.000,7.120,31.540,38.660
California,Yolo,2000,168.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,308.270,0.000,982.130,0.000,0.000,0.000,0.000,0.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.200,2.200,0.000,0.000,0.000,0.000,33.460,75.000,0.000,0.000,2.510,2.510,0.000,0.000,0.000,0.000,0.000,40.460
California,Yolo,2005,184.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.340,0.000,702.630,0.020,0.000,0.000,0.000,0.000,2.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.761,617.000,142.000,0.000,12.200,35.730,0.000,0.000,129.000,0.000,23.530,21.270
California,Yolo,2010,200.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,346.740,0.000,737.460,0.010,0.000,0.000,0.000,0.000,0.790,0.000,0.000,175.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,175.800,0.000,0.000,0.000,0.000,0.000,0.000,0.790,0.790,0.000,0.000,0.000,0.000,14.539,74.000,134.000,0.000,1.080,26.070,0.000,0.000,212.000,0.000,24.990,39.560
California,Yolo,2015,213.016,0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,294.830,431.760,571.680,0.000,0.000,0.000,0.000,0.000,0.880,1.000,0.000,191.280,0.330,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,191.280,0.460,0.330,0.000,4.000,0.000,0.000,0.790,0.790,0.000,0.000,0.000,0.000,21.018,80.000,79.000,0.000,1.690,16.900,0.000,0.000,140.000,0.000,15.670,26.910
